id,created_at,text,screen_name,description,location,followers_count,statuses_count,retweet_count
"793445770296909824","2016-11-01","european leader would see donald trump victori total calam","azcourier","blue man red state believ magic rock n roll actonclim getmoneyout gunsens peopleoverpolit uniteblu vote d","AZ","905","82303","0"
"793445775929962496","2016-11-01","rt foxandfriend mainstream media meltdown big network turn clinton scandal stori comey scandal stori","ARealPrincesa","it wilder mirror seek truth justic equiti think","NY","2510","183748","621"
"793445778752548865","2016-11-01","sremkusrenn nytim nytopinion trump destroy email shred document open threaten cont","mamaraquel","god refugestrength actress songstresswrit proud motherwif theresist love conquer social butterfli smile","CA","1490","45772","0"
"793445773589385217","2016-11-01","rt foxandfriend tgowdysc comey nt tell clinton set server lie i nt know s respons ht","Metazip","expatri wait next civil war","PA","253","41298","3264"
"793445785459232769","2016-11-01","wikileak here clinton free luxuri jet scam work","BocaRatonRC","your friend neighborhood radic conserv maga trump nra","FL","19501","67577","1"
"793445782519242753","2016-11-01","hour surpris new york time accus trump follow tax law tax bhive","TaxesBlogger","save time stay top mind build market find post tax news build bhive us savethebe","NY","1615","14519","0"
"793445780224745473","2016-11-01","hillaryclinton come ohio get hillari vote keep poll number high higher keep clinton campaign go strong","JerryBencb","i serv honor militari year end militari career serv iraq becom disabl ie explos iraq","UT","206","29780","0"
"793445790815391744","2016-11-01","rt ingrahamangl clinton trump even latest poll turnout critic draintheswamp via","Gunner44444","we children of god all creat equal creator given equal right life liberti pursu happinessdeepli root moral valu","IL","1443","66384","678"
"793445796024836096","2016-11-01","rt kazmierskir subject re haiti defendwl podestaleak","hurbrough","conserv texa resid","TX","152","10830","68"
"793445790416986112","2016-11-01","how pathet pleas nt let us stop trump best potus ever hold offic you miss","open2learn","trump train christian countri girl wife mother grandmoth in god i trust kag jesus christ lord trumppenc voter id a must","LA","10297","27542","0"
"793445791490768896","2016-11-01","rt trumpvolum","scout1881","this page set show support donald j trump i agre messag his stanc difficult subject realiti world live","NJ","2930","173160","6"
"793445792501686272","2016-11-01","rt mitchellvii let put way a real sampl trump lead abc poll point","roxyloveslucy","indiana kid grandson dog b w movi film noir countri life golflucyclass rock indi car vote trump i work time i m poop","IN","8734","286100","245"
"793445793617305600","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","DanaBoos3","maga constitut conserv drain swamp no dem no rino rolltid antiglobalist honor countri vet free julian assang free general flynn","NJ","3466","356516","20320"
"793445790744207360","2016-11-01","this amaz hillari boss withher","Leigh_Appleby","director communic cscunew","CT","5769","7251","1"
"793445788621955072","2016-11-01","rt break video terrifi obama defend fbi director comey he s tri influenc elect","sambosam4","just averag educ trump support enjoy watch clinton go hell disappoint msm pathet govern maga","TN","631","18053","247"
"793445791012491264","2016-11-01","rt wsjopinion meltdown justic attorney general loretta lynch abdic duti clinton probe","Willsdarlin","regist nurs proud grandma support trump presid maga kag walkaway autismawar","WA","10423","274017","774"
"793445793734746112","2016-11-01","rt realdonaldtrump obamacarefail hillarycarefail","sherrystacy58","retir rn ingoditrust jesuschrist natur holist cure organ garden","TN","927","28040","13890"
"793445791042011137","2016-11-01","rt regiscollegema elect coverag whiplash sort issu wbznightsid talkthevot live broadcast tomorrow","hughfdrummond","i m pr market crisi polit higher mapoli former billbradley njpolit redcross tech my opinion","MA","678","9166","7"
"793445796222042113","2016-11-01","sheldon adelson commit million corrupt ad target clinton breitbart","NeilMesser","christian conserv bluelivesmatt backtheblu maga trumptrain walkaway","NC","2695","14395","0"
"793445788198117376","2016-11-01","nyt florida poll showcas pend trump landslid victori via realalexjon","Zabwow1","i strive perfect i settl excel dairi lead kroger","TX","569","113673","0"
"793445790484168705","2016-11-01","rt weneedtrump boom democrat offici leav hillari clinton","ckemp1542400","behind potus realdonaldtrump maga","PA","15570","247228","73"
"793445798038110208","2016-11-01","rt hughhewitt this vdhanson essay hillaryclinton billclinton go leav mark lot mark actual","pjswan","photograph track coach runner vaulter overcom lover hot wing sweet tea lifeisgood gohotorgohom","AL","4050","77201","153"
"793445795412316160","2016-11-01","huffpost presidenti forecast clinton chanc win","SamLo91","current dccc former uscongress hfa polici advisor chief campaign strategist rt endors","WA","1977","22227","0"
"793445802362359811","2016-11-01","rt realdonaldtrump look way crook hillari handl email case total mess she unfit presid","BrianCraigShow","host the briancraigshow cohost the steve kane radio show","FL","32023","88833","18317"
"793445804333682688","2016-11-01","rt armastrangelo abc show trump beat clinton trump alway truth becom difficult hi","kkbrando","conserv maga trumppenc saltwat fish support polic","FL","15369","58431","224"
"793445801490018304","2016-11-01","rt correctrecord brig gen john douglass usaf ret russian love realdonaldtrump","Vi44","","FL","487","446001","51"
"793445801162858497","2016-11-01","wow cnn","HEYWALIO21","the smallest minor earth individualthos deni individu right claim defend minoritiesayn rand magakag trump","NY","3189","48552","1"
"793445803968831488","2016-11-01","she would nt made pass primariesi guess s ok ur bluster loudmouth man s macho","IsThisWhoYouAre","pa mom seek erad pestil wh climatechangeisr factsmatt impeach ditchmitch","PA","1715","27608","0"
"793445804535062529","2016-11-01","rt votetrumpp as independ success small businessman i cross line week amp vote mr trump fleme be","halo4176","repres common sens american maga kag","MA","142","9189","844"
"793445801867481090","2016-11-01","rt kigerrichard do nt let hillari steal elect shave vote ask for a paper ballot it s law we win land","dyesdive","stand presid qanon er nurs deplor conserv second amend stalwartsoftrump","FL","2618","39906","10"
"793445804786741248","2016-11-01","wcuofpa wcuathlet westchestermag pleas vote trump one save countri trump usa","LL07CJSANFRAN","proud american wife sister trump day anim lover trump penc make america safe again trumppenc maga no dem vote red","PA","5312","25694","0"
"793445796796518405","2016-11-01","riotwomennn this trump s goal make america great go back histori demean nt","PRINZESKIM","life is hard but god is good dalla cowboy","TX","2374","95680","0"
"793445802341437441","2016-11-01","realdonaldtrump senategop housegop kellyannepol gop imwithh nevertrump","brighamboi","proud democrat lgbtq resist gunsens no list troll warn rts endors","MA","1520","12491","0"
"793445813166813184","2016-11-01","rt hillaryclinton donald trump s equal pay plan women you re gon na make good job","DummieyBlondiey","life trip nt bag pack","TX","3087","205386","1719"
"793445807731138560","2016-11-01","week till elect get vote realdonaldtrump get america right track maga","MichaelDurso12","thessalonian","GA","267","18618","0"
"793445807886311425","2016-11-01","rt dailyko abbrevi pundit roundup one week go trump s russia problem amp tax problem get wors","renzocapetti29","presid crazi republican slow notic someday soon s opportun vice penc potus","DE","435","50628","90"
"793445812579758081","2016-11-01","rt johnkstahlusa doug schoen reassess support hillari clinton mani ds think twice tcot maga","PabloLeslie","christian conserv retir navi antiobama antihillari univ az ok graduat freedom love buick owner trumptrain maga gdson marin","TN","7817","212054","44"
"793445817520525313","2016-11-01","rt numbersmunch abc news track poll trump clinton johnson and like hillari s point lead go","BucherBobby","i love famili i autism dad trump support","CA","230","2775","48"
"793445816459493376","2016-11-01","rt kamikazecomedi vote trump foxnew cnn msnbc hillaryemail benghazi","BrandonN1271","propheci militari outdoor bacon cover by blood jesus backpack ccot maga maranatha save i fb except porn","KY","15083","81818","3"
"793445814198599680","2016-11-01","rt well look cnn project donald j trump next presid unit state","paulaeubanks","christian polit conserv wife mother grandmoth aunt","MO","204","3218","15"
"793445817692684288","2016-11-01","rt wilw the republican nomine presid communic foreign govern s tri influenc elect","trollprincess","writer host disasterareapod bisexu depress anxieti basic mess guess who has a dog rts endors sheher","PA","1266","233110","465"
"793445821123616769","2016-11-01","rt masspolitica kellyannepol glaivest politico the attack that liber code expect clinton s adher us law i","dochartdc","you refug shield word sourc hope psalm americafirst buildthewal maga kag draintheswamp","NJ","19976","235245","9"
"793445820574072833","2016-11-01","mile from tyranni doj tri month shut fbi probe clinton foundat rig","Dapandico1","a veteran someon one point life wrote blank check made payabl the unit state america","SC","587","50662","0"
"793445820456656896","2016-11-01","cnn part way with donna brazil hillari clinton support","KatyTurNBC","msnbc anchor nbc news correspond author nyt best seller unbeliev current tread primal soup us polit","NY","665776","27037","10"
"793445819126906880","2016-11-01","rt irritatedwoman wikileak reveal googl s strateg plan to help democrat win the elect includ track voter","lisareiss","american first maga also retweet anim kill shelter save lovepotustrump saveshelteranim maganuclear follow genflynn voteredsaveamerica","TX","24641","270019","25"
"793445816157540352","2016-11-01","rt zerohedg wikileak reveal googl s strateg plan to help democrat win the elect","patrickegan3","cathol libertarian husband father","NY","266","6727","316"
"793445825036771329","2016-11-01","paul ryan i alreadi vote trump","AllTheBestNews","bring all the best news world no person opinion filter just best piec news find","NY","1507","815945","0"
